"TestIndex","TestId","ManifoldId","Run","Pass","Symbol","MarketGroup","Segment","FromDate","ToDate","SetFile","Report","ExpectedReport","IsUS100"
"1544","1544_RUN3_Pass2081_GBPUSD_IS","RUN3_Pass2081","RUN3","2081","GBPUSD","FX","IS","2000.01.01","2012.01.01","ImpulseContinuation_ExpandedBasket_RUN3_Pass2081.set","reports\expanded_basket\GBPUSD_D1StopLossSplit_RUN3_Pass2081_IS_20000101_20120101.xml","reports\expanded_basket\GBPUSD_D1StopLossSplit_RUN3_Pass2081_IS_20000101_20120101.xml.htm","False"
"1545","1545_RUN3_Pass2081_GBPUSD_VAL","RUN3_Pass2081","RUN3","2081","GBPUSD","FX","VAL","2012.01.01","2018.01.01","ImpulseContinuation_ExpandedBasket_RUN3_Pass2081.set","reports\expanded_basket\GBPUSD_D1StopLossSplit_RUN3_Pass2081_VAL_20120101_20180101.xml","reports\expanded_basket\GBPUSD_D1StopLossSplit_RUN3_Pass2081_VAL_20120101_20180101.xml.htm","False"
"1546","1546_RUN3_Pass2081_GBPUSD_OOS","RUN3_Pass2081","RUN3","2081","GBPUSD","FX","OOS","2018.01.01","2026.05.31","ImpulseContinuation_ExpandedBasket_RUN3_Pass2081.set","reports\expanded_basket\GBPUSD_D1StopLossSplit_RUN3_Pass2081_OOS_20180101_20260531.xml","reports\expanded_basket\GBPUSD_D1StopLossSplit_RUN3_Pass2081_OOS_20180101_20260531.xml.htm","False"
"1547","1547_RUN3_Pass2081_USDJPY_IS","RUN3_Pass2081","RUN3","2081","USDJPY","FX","IS","2000.01.01","2012.01.01","ImpulseContinuation_ExpandedBasket_RUN3_Pass2081.set","reports\expanded_basket\USDJPY_D1StopLossSplit_RUN3_Pass2081_IS_20000101_20120101.xml","reports\expanded_basket\USDJPY_D1StopLossSplit_RUN3_Pass2081_IS_20000101_20120101.xml.htm","False"
"1548","1548_RUN3_Pass2081_USDJPY_VAL","RUN3_Pass2081","RUN3","2081","USDJPY","FX","VAL","2012.01.01","2018.01.01","ImpulseContinuation_ExpandedBasket_RUN3_Pass2081.set","reports\expanded_basket\USDJPY_D1StopLossSplit_RUN3_Pass2081_VAL_20120101_20180101.xml","reports\expanded_basket\USDJPY_D1StopLossSplit_RUN3_Pass2081_VAL_20120101_20180101.xml.htm","False"
"1549","1549_RUN3_Pass2081_USDJPY_OOS","RUN3_Pass2081","RUN3","2081","USDJPY","FX","OOS","2018.01.01","2026.05.31","ImpulseContinuation_ExpandedBasket_RUN3_Pass2081.set","reports\expanded_basket\USDJPY_D1StopLossSplit_RUN3_Pass2081_OOS_20180101_20260531.xml","reports\expanded_basket\USDJPY_D1StopLossSplit_RUN3_Pass2081_OOS_20180101_20260531.xml.htm","False"
"1550","1550_RUN3_Pass2081_EURJPY_IS","RUN3_Pass2081","RUN3","2081","EURJPY","FX","IS","2000.01.01","2012.01.01","ImpulseContinuation_ExpandedBasket_RUN3_Pass2081.set","reports\expanded_basket\EURJPY_D1StopLossSplit_RUN3_Pass2081_IS_20000101_20120101.xml","reports\expanded_basket\EURJPY_D1StopLossSplit_RUN3_Pass2081_IS_20000101_20120101.xml.htm","False"
"1551","1551_RUN3_Pass2081_EURJPY_VAL","RUN3_Pass2081","RUN3","2081","EURJPY","FX","VAL","2012.01.01","2018.01.01","ImpulseContinuation_ExpandedBasket_RUN3_Pass2081.set","reports\expanded_basket\EURJPY_D1StopLossSplit_RUN3_Pass2081_VAL_20120101_20180101.xml","reports\expanded_basket\EURJPY_D1StopLossSplit_RUN3_Pass2081_VAL_20120101_20180101.xml.htm","False"
"1552","1552_RUN3_Pass2081_EURJPY_OOS","RUN3_Pass2081","RUN3","2081","EURJPY","FX","OOS","2018.01.01","2026.05.31","ImpulseContinuation_ExpandedBasket_RUN3_Pass2081.set","reports\expanded_basket\EURJPY_D1StopLossSplit_RUN3_Pass2081_OOS_20180101_20260531.xml","reports\expanded_basket\EURJPY_D1StopLossSplit_RUN3_Pass2081_OOS_20180101_20260531.xml.htm","False"
"1553","1553_RUN3_Pass2081_XAUUSD_IS","RUN3_Pass2081","RUN3","2081","XAUUSD","Metals","IS","2006.04.01","2012.01.01","ImpulseContinuation_ExpandedBasket_RUN3_Pass2081.set","reports\expanded_basket\XAUUSD_D1StopLossSplit_RUN3_Pass2081_IS_20060401_20120101.xml","reports\expanded_basket\XAUUSD_D1StopLossSplit_RUN3_Pass2081_IS_20060401_20120101.xml.htm","False"
"1554","1554_RUN3_Pass2081_XAUUSD_VAL","RUN3_Pass2081","RUN3","2081","XAUUSD","Metals","VAL","2012.01.01","2018.01.01","ImpulseContinuation_ExpandedBasket_RUN3_Pass2081.set","reports\expanded_basket\XAUUSD_D1StopLossSplit_RUN3_Pass2081_VAL_20120101_20180101.xml","reports\expanded_basket\XAUUSD_D1StopLossSplit_RUN3_Pass2081_VAL_20120101_20180101.xml.htm","False"
"1555","1555_RUN3_Pass2081_XAUUSD_OOS","RUN3_Pass2081","RUN3","2081","XAUUSD","Metals","OOS","2018.01.01","2026.05.31","ImpulseContinuation_ExpandedBasket_RUN3_Pass2081.set","reports\expanded_basket\XAUUSD_D1StopLossSplit_RUN3_Pass2081_OOS_20180101_20260531.xml","reports\expanded_basket\XAUUSD_D1StopLossSplit_RUN3_Pass2081_OOS_20180101_20260531.xml.htm","False"
"1556","1556_RUN3_Pass2081_XAGUSD_IS","RUN3_Pass2081","RUN3","2081","XAGUSD","Metals","IS","2006.04.01","2012.01.01","ImpulseContinuation_ExpandedBasket_RUN3_Pass2081.set","reports\expanded_basket\XAGUSD_D1StopLossSplit_RUN3_Pass2081_IS_20060401_20120101.xml","reports\expanded_basket\XAGUSD_D1StopLossSplit_RUN3_Pass2081_IS_20060401_20120101.xml.htm","False"
"1557","1557_RUN3_Pass2081_XAGUSD_VAL","RUN3_Pass2081","RUN3","2081","XAGUSD","Metals","VAL","2012.01.01","2018.01.01","ImpulseContinuation_ExpandedBasket_RUN3_Pass2081.set","reports\expanded_basket\XAGUSD_D1StopLossSplit_RUN3_Pass2081_VAL_20120101_20180101.xml","reports\expanded_basket\XAGUSD_D1StopLossSplit_RUN3_Pass2081_VAL_20120101_20180101.xml.htm","False"
"1558","1558_RUN3_Pass2081_XAGUSD_OOS","RUN3_Pass2081","RUN3","2081","XAGUSD","Metals","OOS","2018.01.01","2026.05.31","ImpulseContinuation_ExpandedBasket_RUN3_Pass2081.set","reports\expanded_basket\XAGUSD_D1StopLossSplit_RUN3_Pass2081_OOS_20180101_20260531.xml","reports\expanded_basket\XAGUSD_D1StopLossSplit_RUN3_Pass2081_OOS_20180101_20260531.xml.htm","False"
"1559","1559_RUN3_Pass2081_US500_IS","RUN3_Pass2081","RUN3","2081","US500","Indices","IS","2005.01.01","2012.01.01","ImpulseContinuation_ExpandedBasket_RUN3_Pass2081.set","reports\expanded_basket\US500_D1StopLossSplit_RUN3_Pass2081_IS_20050101_20120101.xml","reports\expanded_basket\US500_D1StopLossSplit_RUN3_Pass2081_IS_20050101_20120101.xml.htm","False"
"1560","1560_RUN3_Pass2081_US500_VAL","RUN3_Pass2081","RUN3","2081","US500","Indices","VAL","2012.01.01","2018.01.01","ImpulseContinuation_ExpandedBasket_RUN3_Pass2081.set","reports\expanded_basket\US500_D1StopLossSplit_RUN3_Pass2081_VAL_20120101_20180101.xml","reports\expanded_basket\US500_D1StopLossSplit_RUN3_Pass2081_VAL_20120101_20180101.xml.htm","False"
"1561","1561_RUN3_Pass2081_US500_OOS","RUN3_Pass2081","RUN3","2081","US500","Indices","OOS","2018.01.01","2026.05.31","ImpulseContinuation_ExpandedBasket_RUN3_Pass2081.set","reports\expanded_basket\US500_D1StopLossSplit_RUN3_Pass2081_OOS_20180101_20260531.xml","reports\expanded_basket\US500_D1StopLossSplit_RUN3_Pass2081_OOS_20180101_20260531.xml.htm","False"
"1562","1562_RUN3_Pass2081_US30_IS","RUN3_Pass2081","RUN3","2081","US30","Indices","IS","2005.01.01","2012.01.01","ImpulseContinuation_ExpandedBasket_RUN3_Pass2081.set","reports\expanded_basket\US30_D1StopLossSplit_RUN3_Pass2081_IS_20050101_20120101.xml","reports\expanded_basket\US30_D1StopLossSplit_RUN3_Pass2081_IS_20050101_20120101.xml.htm","False"
"1563","1563_RUN3_Pass2081_US30_VAL","RUN3_Pass2081","RUN3","2081","US30","Indices","VAL","2012.01.01","2018.01.01","ImpulseContinuation_ExpandedBasket_RUN3_Pass2081.set","reports\expanded_basket\US30_D1StopLossSplit_RUN3_Pass2081_VAL_20120101_20180101.xml","reports\expanded_basket\US30_D1StopLossSplit_RUN3_Pass2081_VAL_20120101_20180101.xml.htm","False"
"1564","1564_RUN3_Pass2081_US30_OOS","RUN3_Pass2081","RUN3","2081","US30","Indices","OOS","2018.01.01","2026.05.31","ImpulseContinuation_ExpandedBasket_RUN3_Pass2081.set","reports\expanded_basket\US30_D1StopLossSplit_RUN3_Pass2081_OOS_20180101_20260531.xml","reports\expanded_basket\US30_D1StopLossSplit_RUN3_Pass2081_OOS_20180101_20260531.xml.htm","False"
"1565","1565_RUN3_Pass2081_US100_VAL","RUN3_Pass2081","RUN3","2081","US100","Indices","VAL","2014.09.15","2018.01.01","ImpulseContinuation_ExpandedBasket_RUN3_Pass2081.set","reports\expanded_basket\US100_D1StopLossSplit_RUN3_Pass2081_VAL_20140915_20180101.xml","reports\expanded_basket\US100_D1StopLossSplit_RUN3_Pass2081_VAL_20140915_20180101.xml.htm","True"
"1566","1566_RUN3_Pass2081_US100_OOS","RUN3_Pass2081","RUN3","2081","US100","Indices","OOS","2018.01.01","2026.05.31","ImpulseContinuation_ExpandedBasket_RUN3_Pass2081.set","reports\expanded_basket\US100_D1StopLossSplit_RUN3_Pass2081_OOS_20180101_20260531.xml","reports\expanded_basket\US100_D1StopLossSplit_RUN3_Pass2081_OOS_20180101_20260531.xml.htm","True"
"1567","1567_RUN3_Pass2081_UK100_IS","RUN3_Pass2081","RUN3","2081","UK100","Indices","IS","2008.06.01","2012.01.01","ImpulseContinuation_ExpandedBasket_RUN3_Pass2081.set","reports\expanded_basket\UK100_D1StopLossSplit_RUN3_Pass2081_IS_20080601_20120101.xml","reports\expanded_basket\UK100_D1StopLossSplit_RUN3_Pass2081_IS_20080601_20120101.xml.htm","False"
"1568","1568_RUN3_Pass2081_UK100_VAL","RUN3_Pass2081","RUN3","2081","UK100","Indices","VAL","2012.01.01","2018.01.01","ImpulseContinuation_ExpandedBasket_RUN3_Pass2081.set","reports\expanded_basket\UK100_D1StopLossSplit_RUN3_Pass2081_VAL_20120101_20180101.xml","reports\expanded_basket\UK100_D1StopLossSplit_RUN3_Pass2081_VAL_20120101_20180101.xml.htm","False"
"1569","1569_RUN3_Pass2081_UK100_OOS","RUN3_Pass2081","RUN3","2081","UK100","Indices","OOS","2018.01.01","2026.05.31","ImpulseContinuation_ExpandedBasket_RUN3_Pass2081.set","reports\expanded_basket\UK100_D1StopLossSplit_RUN3_Pass2081_OOS_20180101_20260531.xml","reports\expanded_basket\UK100_D1StopLossSplit_RUN3_Pass2081_OOS_20180101_20260531.xml.htm","False"
"1570","1570_RUN3_Pass2081_USOIL_IS","RUN3_Pass2081","RUN3","2081","USOIL","Energy","IS","2005.01.01","2012.01.01","ImpulseContinuation_ExpandedBasket_RUN3_Pass2081.set","reports\expanded_basket\USOIL_D1StopLossSplit_RUN3_Pass2081_IS_20050101_20120101.xml","reports\expanded_basket\USOIL_D1StopLossSplit_RUN3_Pass2081_IS_20050101_20120101.xml.htm","False"
"1571","1571_RUN3_Pass2081_USOIL_VAL","RUN3_Pass2081","RUN3","2081","USOIL","Energy","VAL","2012.01.01","2018.01.01","ImpulseContinuation_ExpandedBasket_RUN3_Pass2081.set","reports\expanded_basket\USOIL_D1StopLossSplit_RUN3_Pass2081_VAL_20120101_20180101.xml","reports\expanded_basket\USOIL_D1StopLossSplit_RUN3_Pass2081_VAL_20120101_20180101.xml.htm","False"
"1572","1572_RUN3_Pass2081_USOIL_OOS","RUN3_Pass2081","RUN3","2081","USOIL","Energy","OOS","2018.01.01","2026.05.31","ImpulseContinuation_ExpandedBasket_RUN3_Pass2081.set","reports\expanded_basket\USOIL_D1StopLossSplit_RUN3_Pass2081_OOS_20180101_20260531.xml","reports\expanded_basket\USOIL_D1StopLossSplit_RUN3_Pass2081_OOS_20180101_20260531.xml.htm","False"
"1573","1573_RUN3_Pass2081_UKOIL_IS","RUN3_Pass2081","RUN3","2081","UKOIL","Energy","IS","2005.04.01","2012.01.01","ImpulseContinuation_ExpandedBasket_RUN3_Pass2081.set","reports\expanded_basket\UKOIL_D1StopLossSplit_RUN3_Pass2081_IS_20050401_20120101.xml","reports\expanded_basket\UKOIL_D1StopLossSplit_RUN3_Pass2081_IS_20050401_20120101.xml.htm","False"
"1574","1574_RUN3_Pass2081_UKOIL_VAL","RUN3_Pass2081","RUN3","2081","UKOIL","Energy","VAL","2012.01.01","2018.01.01","ImpulseContinuation_ExpandedBasket_RUN3_Pass2081.set","reports\expanded_basket\UKOIL_D1StopLossSplit_RUN3_Pass2081_VAL_20120101_20180101.xml","reports\expanded_basket\UKOIL_D1StopLossSplit_RUN3_Pass2081_VAL_20120101_20180101.xml.htm","False"
"1575","1575_RUN3_Pass2081_UKOIL_OOS","RUN3_Pass2081","RUN3","2081","UKOIL","Energy","OOS","2018.01.01","2026.05.31","ImpulseContinuation_ExpandedBasket_RUN3_Pass2081.set","reports\expanded_basket\UKOIL_D1StopLossSplit_RUN3_Pass2081_OOS_20180101_20260531.xml","reports\expanded_basket\UKOIL_D1StopLossSplit_RUN3_Pass2081_OOS_20180101_20260531.xml.htm","False"
"1576","1576_RUN1_Pass2723_EURUSD_IS","RUN1_Pass2723","RUN1","2723","EURUSD","FX","IS","2000.01.01","2012.01.01","ImpulseContinuation_ExpandedBasket_RUN1_Pass2723.set","reports\expanded_basket\EURUSD_D1StopLossSplit_RUN1_Pass2723_IS_20000101_20120101.xml","reports\expanded_basket\EURUSD_D1StopLossSplit_RUN1_Pass2723_IS_20000101_20120101.xml.htm","False"
"1577","1577_RUN1_Pass2723_EURUSD_VAL","RUN1_Pass2723","RUN1","2723","EURUSD","FX","VAL","2012.01.01","2018.01.01","ImpulseContinuation_ExpandedBasket_RUN1_Pass2723.set","reports\expanded_basket\EURUSD_D1StopLossSplit_RUN1_Pass2723_VAL_20120101_20180101.xml","reports\expanded_basket\EURUSD_D1StopLossSplit_RUN1_Pass2723_VAL_20120101_20180101.xml.htm","False"
"1578","1578_RUN1_Pass2723_EURUSD_OOS","RUN1_Pass2723","RUN1","2723","EURUSD","FX","OOS","2018.01.01","2026.05.31","ImpulseContinuation_ExpandedBasket_RUN1_Pass2723.set","reports\expanded_basket\EURUSD_D1StopLossSplit_RUN1_Pass2723_OOS_20180101_20260531.xml","reports\expanded_basket\EURUSD_D1StopLossSplit_RUN1_Pass2723_OOS_20180101_20260531.xml.htm","False"
"1579","1579_RUN1_Pass2723_GBPUSD_IS","RUN1_Pass2723","RUN1","2723","GBPUSD","FX","IS","2000.01.01","2012.01.01","ImpulseContinuation_ExpandedBasket_RUN1_Pass2723.set","reports\expanded_basket\GBPUSD_D1StopLossSplit_RUN1_Pass2723_IS_20000101_20120101.xml","reports\expanded_basket\GBPUSD_D1StopLossSplit_RUN1_Pass2723_IS_20000101_20120101.xml.htm","False"
"1580","1580_RUN1_Pass2723_GBPUSD_VAL","RUN1_Pass2723","RUN1","2723","GBPUSD","FX","VAL","2012.01.01","2018.01.01","ImpulseContinuation_ExpandedBasket_RUN1_Pass2723.set","reports\expanded_basket\GBPUSD_D1StopLossSplit_RUN1_Pass2723_VAL_20120101_20180101.xml","reports\expanded_basket\GBPUSD_D1StopLossSplit_RUN1_Pass2723_VAL_20120101_20180101.xml.htm","False"
"1581","1581_RUN1_Pass2723_GBPUSD_OOS","RUN1_Pass2723","RUN1","2723","GBPUSD","FX","OOS","2018.01.01","2026.05.31","ImpulseContinuation_ExpandedBasket_RUN1_Pass2723.set","reports\expanded_basket\GBPUSD_D1StopLossSplit_RUN1_Pass2723_OOS_20180101_20260531.xml","reports\expanded_basket\GBPUSD_D1StopLossSplit_RUN1_Pass2723_OOS_20180101_20260531.xml.htm","False"
"1582","1582_RUN1_Pass2723_USDJPY_IS","RUN1_Pass2723","RUN1","2723","USDJPY","FX","IS","2000.01.01","2012.01.01","ImpulseContinuation_ExpandedBasket_RUN1_Pass2723.set","reports\expanded_basket\USDJPY_D1StopLossSplit_RUN1_Pass2723_IS_20000101_20120101.xml","reports\expanded_basket\USDJPY_D1StopLossSplit_RUN1_Pass2723_IS_20000101_20120101.xml.htm","False"
"1583","1583_RUN1_Pass2723_USDJPY_VAL","RUN1_Pass2723","RUN1","2723","USDJPY","FX","VAL","2012.01.01","2018.01.01","ImpulseContinuation_ExpandedBasket_RUN1_Pass2723.set","reports\expanded_basket\USDJPY_D1StopLossSplit_RUN1_Pass2723_VAL_20120101_20180101.xml","reports\expanded_basket\USDJPY_D1StopLossSplit_RUN1_Pass2723_VAL_20120101_20180101.xml.htm","False"
"1584","1584_RUN1_Pass2723_USDJPY_OOS","RUN1_Pass2723","RUN1","2723","USDJPY","FX","OOS","2018.01.01","2026.05.31","ImpulseContinuation_ExpandedBasket_RUN1_Pass2723.set","reports\expanded_basket\USDJPY_D1StopLossSplit_RUN1_Pass2723_OOS_20180101_20260531.xml","reports\expanded_basket\USDJPY_D1StopLossSplit_RUN1_Pass2723_OOS_20180101_20260531.xml.htm","False"
"1585","1585_RUN1_Pass2723_EURJPY_IS","RUN1_Pass2723","RUN1","2723","EURJPY","FX","IS","2000.01.01","2012.01.01","ImpulseContinuation_ExpandedBasket_RUN1_Pass2723.set","reports\expanded_basket\EURJPY_D1StopLossSplit_RUN1_Pass2723_IS_20000101_20120101.xml","reports\expanded_basket\EURJPY_D1StopLossSplit_RUN1_Pass2723_IS_20000101_20120101.xml.htm","False"
"1586","1586_RUN1_Pass2723_EURJPY_VAL","RUN1_Pass2723","RUN1","2723","EURJPY","FX","VAL","2012.01.01","2018.01.01","ImpulseContinuation_ExpandedBasket_RUN1_Pass2723.set","reports\expanded_basket\EURJPY_D1StopLossSplit_RUN1_Pass2723_VAL_20120101_20180101.xml","reports\expanded_basket\EURJPY_D1StopLossSplit_RUN1_Pass2723_VAL_20120101_20180101.xml.htm","False"
"1587","1587_RUN1_Pass2723_EURJPY_OOS","RUN1_Pass2723","RUN1","2723","EURJPY","FX","OOS","2018.01.01","2026.05.31","ImpulseContinuation_ExpandedBasket_RUN1_Pass2723.set","reports\expanded_basket\EURJPY_D1StopLossSplit_RUN1_Pass2723_OOS_20180101_20260531.xml","reports\expanded_basket\EURJPY_D1StopLossSplit_RUN1_Pass2723_OOS_20180101_20260531.xml.htm","False"
"1588","1588_RUN1_Pass2723_XAUUSD_IS","RUN1_Pass2723","RUN1","2723","XAUUSD","Metals","IS","2006.04.01","2012.01.01","ImpulseContinuation_ExpandedBasket_RUN1_Pass2723.set","reports\expanded_basket\XAUUSD_D1StopLossSplit_RUN1_Pass2723_IS_20060401_20120101.xml","reports\expanded_basket\XAUUSD_D1StopLossSplit_RUN1_Pass2723_IS_20060401_20120101.xml.htm","False"
"1589","1589_RUN1_Pass2723_XAUUSD_VAL","RUN1_Pass2723","RUN1","2723","XAUUSD","Metals","VAL","2012.01.01","2018.01.01","ImpulseContinuation_ExpandedBasket_RUN1_Pass2723.set","reports\expanded_basket\XAUUSD_D1StopLossSplit_RUN1_Pass2723_VAL_20120101_20180101.xml","reports\expanded_basket\XAUUSD_D1StopLossSplit_RUN1_Pass2723_VAL_20120101_20180101.xml.htm","False"
"1590","1590_RUN1_Pass2723_XAUUSD_OOS","RUN1_Pass2723","RUN1","2723","XAUUSD","Metals","OOS","2018.01.01","2026.05.31","ImpulseContinuation_ExpandedBasket_RUN1_Pass2723.set","reports\expanded_basket\XAUUSD_D1StopLossSplit_RUN1_Pass2723_OOS_20180101_20260531.xml","reports\expanded_basket\XAUUSD_D1StopLossSplit_RUN1_Pass2723_OOS_20180101_20260531.xml.htm","False"
"1591","1591_RUN1_Pass2723_XAGUSD_IS","RUN1_Pass2723","RUN1","2723","XAGUSD","Metals","IS","2006.04.01","2012.01.01","ImpulseContinuation_ExpandedBasket_RUN1_Pass2723.set","reports\expanded_basket\XAGUSD_D1StopLossSplit_RUN1_Pass2723_IS_20060401_20120101.xml","reports\expanded_basket\XAGUSD_D1StopLossSplit_RUN1_Pass2723_IS_20060401_20120101.xml.htm","False"
"1592","1592_RUN1_Pass2723_XAGUSD_VAL","RUN1_Pass2723","RUN1","2723","XAGUSD","Metals","VAL","2012.01.01","2018.01.01","ImpulseContinuation_ExpandedBasket_RUN1_Pass2723.set","reports\expanded_basket\XAGUSD_D1StopLossSplit_RUN1_Pass2723_VAL_20120101_20180101.xml","reports\expanded_basket\XAGUSD_D1StopLossSplit_RUN1_Pass2723_VAL_20120101_20180101.xml.htm","False"
"1593","1593_RUN1_Pass2723_XAGUSD_OOS","RUN1_Pass2723","RUN1","2723","XAGUSD","Metals","OOS","2018.01.01","2026.05.31","ImpulseContinuation_ExpandedBasket_RUN1_Pass2723.set","reports\expanded_basket\XAGUSD_D1StopLossSplit_RUN1_Pass2723_OOS_20180101_20260531.xml","reports\expanded_basket\XAGUSD_D1StopLossSplit_RUN1_Pass2723_OOS_20180101_20260531.xml.htm","False"
"1594","1594_RUN1_Pass2723_US500_IS","RUN1_Pass2723","RUN1","2723","US500","Indices","IS","2005.01.01","2012.01.01","ImpulseContinuation_ExpandedBasket_RUN1_Pass2723.set","reports\expanded_basket\US500_D1StopLossSplit_RUN1_Pass2723_IS_20050101_20120101.xml","reports\expanded_basket\US500_D1StopLossSplit_RUN1_Pass2723_IS_20050101_20120101.xml.htm","False"
"1595","1595_RUN1_Pass2723_US500_VAL","RUN1_Pass2723","RUN1","2723","US500","Indices","VAL","2012.01.01","2018.01.01","ImpulseContinuation_ExpandedBasket_RUN1_Pass2723.set","reports\expanded_basket\US500_D1StopLossSplit_RUN1_Pass2723_VAL_20120101_20180101.xml","reports\expanded_basket\US500_D1StopLossSplit_RUN1_Pass2723_VAL_20120101_20180101.xml.htm","False"
"1596","1596_RUN1_Pass2723_US500_OOS","RUN1_Pass2723","RUN1","2723","US500","Indices","OOS","2018.01.01","2026.05.31","ImpulseContinuation_ExpandedBasket_RUN1_Pass2723.set","reports\expanded_basket\US500_D1StopLossSplit_RUN1_Pass2723_OOS_20180101_20260531.xml","reports\expanded_basket\US500_D1StopLossSplit_RUN1_Pass2723_OOS_20180101_20260531.xml.htm","False"
"1597","1597_RUN1_Pass2723_US30_IS","RUN1_Pass2723","RUN1","2723","US30","Indices","IS","2005.01.01","2012.01.01","ImpulseContinuation_ExpandedBasket_RUN1_Pass2723.set","reports\expanded_basket\US30_D1StopLossSplit_RUN1_Pass2723_IS_20050101_20120101.xml","reports\expanded_basket\US30_D1StopLossSplit_RUN1_Pass2723_IS_20050101_20120101.xml.htm","False"
"1598","1598_RUN1_Pass2723_US30_VAL","RUN1_Pass2723","RUN1","2723","US30","Indices","VAL","2012.01.01","2018.01.01","ImpulseContinuation_ExpandedBasket_RUN1_Pass2723.set","reports\expanded_basket\US30_D1StopLossSplit_RUN1_Pass2723_VAL_20120101_20180101.xml","reports\expanded_basket\US30_D1StopLossSplit_RUN1_Pass2723_VAL_20120101_20180101.xml.htm","False"
"1599","1599_RUN1_Pass2723_US30_OOS","RUN1_Pass2723","RUN1","2723","US30","Indices","OOS","2018.01.01","2026.05.31","ImpulseContinuation_ExpandedBasket_RUN1_Pass2723.set","reports\expanded_basket\US30_D1StopLossSplit_RUN1_Pass2723_OOS_20180101_20260531.xml","reports\expanded_basket\US30_D1StopLossSplit_RUN1_Pass2723_OOS_20180101_20260531.xml.htm","False"
"1600","1600_RUN1_Pass2723_US100_VAL","RUN1_Pass2723","RUN1","2723","US100","Indices","VAL","2014.09.15","2018.01.01","ImpulseContinuation_ExpandedBasket_RUN1_Pass2723.set","reports\expanded_basket\US100_D1StopLossSplit_RUN1_Pass2723_VAL_20140915_20180101.xml","reports\expanded_basket\US100_D1StopLossSplit_RUN1_Pass2723_VAL_20140915_20180101.xml.htm","True"
"1601","1601_RUN1_Pass2723_US100_OOS","RUN1_Pass2723","RUN1","2723","US100","Indices","OOS","2018.01.01","2026.05.31","ImpulseContinuation_ExpandedBasket_RUN1_Pass2723.set","reports\expanded_basket\US100_D1StopLossSplit_RUN1_Pass2723_OOS_20180101_20260531.xml","reports\expanded_basket\US100_D1StopLossSplit_RUN1_Pass2723_OOS_20180101_20260531.xml.htm","True"
"1602","1602_RUN1_Pass2723_UK100_IS","RUN1_Pass2723","RUN1","2723","UK100","Indices","IS","2008.06.01","2012.01.01","ImpulseContinuation_ExpandedBasket_RUN1_Pass2723.set","reports\expanded_basket\UK100_D1StopLossSplit_RUN1_Pass2723_IS_20080601_20120101.xml","reports\expanded_basket\UK100_D1StopLossSplit_RUN1_Pass2723_IS_20080601_20120101.xml.htm","False"
"1603","1603_RUN1_Pass2723_UK100_VAL","RUN1_Pass2723","RUN1","2723","UK100","Indices","VAL","2012.01.01","2018.01.01","ImpulseContinuation_ExpandedBasket_RUN1_Pass2723.set","reports\expanded_basket\UK100_D1StopLossSplit_RUN1_Pass2723_VAL_20120101_20180101.xml","reports\expanded_basket\UK100_D1StopLossSplit_RUN1_Pass2723_VAL_20120101_20180101.xml.htm","False"
"1604","1604_RUN1_Pass2723_UK100_OOS","RUN1_Pass2723","RUN1","2723","UK100","Indices","OOS","2018.01.01","2026.05.31","ImpulseContinuation_ExpandedBasket_RUN1_Pass2723.set","reports\expanded_basket\UK100_D1StopLossSplit_RUN1_Pass2723_OOS_20180101_20260531.xml","reports\expanded_basket\UK100_D1StopLossSplit_RUN1_Pass2723_OOS_20180101_20260531.xml.htm","False"
